+4.07700E-1	+4.83996E-7
+4.17100E-1	+5.77539E-7
+4.22300E-1	+7.42423E-7
+4.29500E-1	+9.39573E-7
+4.35600E-1	+1.11867E-6
+4.39000E-1	+1.35223E-6
+4.43200E-1	+1.61569E-6
+4.47100E-1	+1.83800E-6
+4.50300E-1	+2.13698E-6
+4.53600E-1	+2.36699E-6
+4.61200E-1	+2.72547E-6
+4.64700E-1	+3.79530E-6
+4.69400E-1	+4.48769E-6
+4.76500E-1	+5.30086E-6
+4.79400E-1	+6.48791E-6
+4.83200E-1	+7.58112E-6
+4.86400E-1	+8.08110E-6
+4.89900E-1	+8.99995E-6
+4.92600E-1	+1.05721E-5
+4.95100E-1	+1.16091E-5
+4.97700E-1	+1.26854E-5
+5.01000E-1	+1.44269E-5
+5.03300E-1	+1.59085E-5
+5.04800E-1	+1.73815E-5
+5.06400E-1	+1.89149E-5
+5.10400E-1	+2.00789E-5
+5.13900E-1	+2.38167E-5
+5.16800E-1	+2.69676E-5
+5.19300E-1	+2.98289E-5
+5.20400E-1	+3.19384E-5
+5.22500E-1	+3.34046E-5
+5.23700E-1	+3.61150E-5
+5.24800E-1	+3.79826E-5
+5.27000E-1	+3.92649E-5
+5.27700E-1	+4.22701E-5
+5.28500E-1	+4.37082E-5
+5.30300E-1	+4.62608E-5
+5.31600E-1	+4.88457E-5
+5.33600E-1	+4.98663E-5
+5.34300E-1	+5.34370E-5
+5.36300E-1	+5.71852E-5
+5.36800E-1	+6.00187E-5
+5.38000E-1	+6.26394E-5
+5.38800E-1	+6.56849E-5
+5.40700E-1	+6.74438E-5
+5.42900E-1	+7.30481E-5
+5.43700E-1	+7.80085E-5
+5.44800E-1	+7.96849E-5
+5.45800E-1	+8.45785E-5
+5.47100E-1	+8.53209E-5
+5.47200E-1	+9.02271E-5
+5.47600E-1	+9.23618E-5
+5.48800E-1	+9.28514E-5
+5.51900E-1	+1.05410E-4
+5.52800E-1	+1.08929E-4
+5.54400E-1	+1.13484E-4
+5.55300E-1	+1.19416E-4
+5.58500E-1	+1.24398E-4
+5.60200E-1	+1.42335E-4
+5.64000E-1	+1.52976E-4
+5.67200E-1	+1.72807E-4
+5.69900E-1	+1.95454E-4
+5.71900E-1	+2.18916E-4
+5.74500E-1	+2.41931E-4
+5.80200E-1	+3.01821E-4
+5.85000E-1	+3.51403E-4
+5.88700E-1	+3.99448E-4
+5.92000E-1	+4.27912E-4
+5.99200E-1	+5.95376E-4
+6.04600E-1	+6.58736E-4
