+3.67415E-1	+1.26489E-6
+4.43810E-1	+2.05145E-6
+5.22640E-1	+5.40625E-6
+5.70420E-1	+1.02650E-5
+6.22151E-1	+1.90562E-5
+6.61846E-1	+2.99231E-5
+7.08107E-1	+4.80111E-5
+7.21246E-1	+5.51195E-5
+7.42343E-1	+6.49460E-5
+7.58849E-1	+7.31581E-5
+7.83611E-1	+8.24140E-5
+8.09353E-1	+9.09346E-5
+8.26174E-1	+9.39252E-5
+8.41101E-1	+9.08337E-5
+2.05556E-1	+1.07528E-6
+2.50994E-1	+1.00635E-6
+2.82248E-1	+9.87419E-7
+3.18630E-1	+1.01611E-6
+3.68944E-1	+1.31015E-6
+4.22531E-1	+2.34460E-6
+4.69318E-1	+4.63951E-6
+5.25138E-1	+1.08317E-5
+5.65472E-1	+1.88059E-5
+6.02888E-1	+2.88123E-5
+6.40967E-1	+4.07729E-5
+6.67755E-1	+5.14470E-5
+7.05146E-1	+6.67585E-5
+7.33297E-1	+7.63578E-5
+7.58211E-1	+8.35331E-5
+7.77683E-1	+8.78282E-5
+7.97915E-1	+9.06059E-5
+8.29268E-1	+9.05006E-5
+8.57857E-1	+8.75889E-5
