-9.11009E-4	+1.97869E-2
-3.57258E-4	+1.98984E-2
+6.07339E-4	+1.96896E-2
+1.60766E-4	+1.92693E-2
-1.39331E-3	+1.88475E-2
-8.21694E-4	+1.85527E-2
-3.57258E-5	+1.85090E-2
-4.10847E-4	+1.83792E-2
-1.19682E-3	+1.82396E-2
-3.39395E-4	+1.82170E-2
-1.51835E-3	+1.81013E-2
-1.16109E-3	+1.80350E-2
+6.60928E-4	+1.80774E-2
+8.93146E-5	+1.79123E-2
-1.60766E-4	+1.77134E-2
-9.64598E-4	+1.79885E-2
-1.23254E-3	+1.79222E-2
-1.33972E-3	+1.77727E-2
+5.35888E-5	+1.76359E-2
-3.21533E-4	+1.77953E-2
+1.01819E-3	+1.80760E-2
+4.82299E-4	+1.83764E-2
+8.93146E-4	+1.85132E-2
+6.25202E-4	+1.90224E-2
+7.32380E-4	+1.89829E-2
-5.18025E-4	+1.90958E-2
-4.64436E-4	+1.93666E-2
+3.36716E-2	+1.94174E-2
+3.35823E-2	+1.93666E-2
+3.48506E-2	+1.94019E-2
+6.53747E-1	+1.94625E-2
+6.78791E-1	+1.94653E-2
+6.80524E-1	+1.95683E-2
+9.74404E-1	+1.94738E-2
+1.20903E+0	+1.94047E-2
+1.21046E+0	+1.94202E-2
+1.24144E+0	+1.93920E-2
+1.84402E+0	+1.95570E-2
+1.98350E+0	+1.95119E-2
+1.98327E+0	+1.94216E-2
+2.19485E+0	+1.93426E-2
+2.61558E+0	+1.93849E-2
+2.63348E+0	+1.92890E-2
+2.63503E+0	+1.92016E-2
+2.99434E+0	+1.91832E-2
+3.24321E+0	+1.91606E-2
+3.24794E+0	+1.91719E-2
+3.44701E+0	+1.92396E-2
+3.88760E+0	+1.92862E-2
+3.94306E+0	+1.93102E-2
+3.95928E+0	+1.92580E-2
+4.52094E+0	+1.92382E-2
+4.60290E+0	+1.91748E-2
+4.61038E+0	+1.91014E-2
+4.89991E+0	+1.90478E-2
+5.25557E+0	+1.90704E-2
+5.25736E+0	+1.89505E-2
+5.37690E+0	+1.90140E-2
+5.86945E+0	+1.88517E-2
+5.88388E+0	+1.87460E-2
+5.92199E+0	+1.85485E-2
+6.43699E+0	+1.84300E-2
+6.53238E+0	+1.84780E-2
+6.52986E+0	+1.84413E-2
+6.85857E+0	+1.84723E-2
+7.10181E+0	+1.84949E-2
+7.10187E+0	+1.85809E-2
+7.29355E+0	+1.83877E-2
+7.70897E+0	+1.84935E-2
+7.71371E+0	+1.84455E-2
+7.87615E+0	+1.84624E-2
+8.27896E+0	+1.85527E-2
+8.32753E+0	+1.84723E-2
+8.40331E+0	+1.85019E-2
+8.88044E+0	+1.85132E-2
+8.94730E+0	+1.85048E-2
+8.96186E+0	+1.84314E-2
+9.46788E+0	+1.84596E-2
+9.56120E+0	+1.83468E-2
+9.56775E+0	+1.83651E-2
+1.01308E+1	+1.85160E-2
+1.01821E+1	+1.85019E-2
+1.02066E+1	+1.85950E-2
+1.07328E+1	+1.86444E-2
+1.07948E+1	+1.85866E-2
+1.07962E+1	+1.85132E-2
+1.13997E+1	+1.86303E-2
+1.14762E+1	+1.86204E-2
+1.14745E+1	+1.86430E-2
+1.18971E+1	+1.86218E-2
+1.20093E+1	+1.87671E-2
+1.20133E+1	+1.86853E-2
+1.25482E+1	+1.85823E-2
+1.26201E+1	+1.84229E-2
+1.26206E+1	+1.85471E-2
+1.31807E+1	+1.85005E-2
+1.32960E+1	+1.84610E-2
+1.32967E+1	+1.83933E-2
