+8.75000E-1	+1.55917E-2
+2.62500E+0	+1.64454E-2
+4.37500E+0	+1.66870E-2
+6.12500E+0	+1.58439E-2
+7.87500E+0	+1.53776E-2
+9.62500E+0	+1.56346E-2
+1.13750E+1	+1.59503E-2
+1.31250E+1	+1.63114E-2
+1.48750E+1	+1.76098E-2
+1.66250E+1	+1.71329E-2
+1.83750E+1	+1.57486E-2
+2.01250E+1	+1.56876E-2
+2.18750E+1	+1.54778E-2
+2.36250E+1	+1.46505E-2
+2.53750E+1	+1.38415E-2
+2.71250E+1	+1.15635E-2
+2.88750E+1	+8.67396E-3
+3.06250E+1	+7.81998E-3
+3.23750E+1	+7.82361E-3
+3.41250E+1	+7.73454E-3
+3.58750E+1	+7.74910E-3
+3.76250E+1	+7.87476E-3
+3.93750E+1	+8.28616E-3
+4.11250E+1	+8.12701E-3
+4.28750E+1	+8.06024E-3
+4.46250E+1	+7.98078E-3
+4.63750E+1	+8.26548E-3
+4.81250E+1	+8.71482E-3
+4.98750E+1	+9.50134E-3
+5.16250E+1	+9.94227E-3
+5.33750E+1	+8.77830E-3
+5.51250E+1	+8.47976E-3
+5.68750E+1	+8.62427E-3
+5.86250E+1	+9.59396E-3
+6.03750E+1	+1.35752E-2
+6.21250E+1	+2.11537E-2
+6.38750E+1	+1.72480E-2
+6.56250E+1	+9.81494E-3
+6.73750E+1	+9.47712E-3
+6.91250E+1	+1.04235E-2
+7.08750E+1	+1.41078E-2
+7.26250E+1	+2.86042E-2
+7.43750E+1	+4.24308E-2
+7.61250E+1	+1.55597E-2
+7.78750E+1	+1.03829E-2
+7.96250E+1	+1.12814E-2
+8.13750E+1	+1.37535E-2
+8.31250E+1	+3.28819E-2
+8.48750E+1	+6.64967E-2
+8.66250E+1	+3.88857E-2
+8.83750E+1	+1.32460E-2
+9.01250E+1	+1.14775E-2
+9.18750E+1	+1.25985E-2
+9.36250E+1	+1.85626E-2
+9.53750E+1	+5.38867E-2
+9.71250E+1	+7.15306E-2
+9.88750E+1	+2.32713E-2
+1.00625E+2	+1.21119E-2
+1.02375E+2	+1.19178E-2
+1.04125E+2	+1.09680E-2
+1.05875E+2	+2.33390E-2
+1.07625E+2	+6.27531E-2
+1.09375E+2	+3.26166E-2
+1.11125E+2	+9.46547E-3
+1.12875E+2	+6.63108E-3
+1.14625E+2	+6.68521E-3
+1.16375E+2	+8.76398E-3
+1.18125E+2	+2.03570E-2
+1.19875E+2	+4.05965E-2
+1.21625E+2	+1.06602E-2
+1.23375E+2	+6.05635E-3
+1.25125E+2	+5.41706E-3
+1.26875E+2	+5.31535E-3
+1.28625E+2	+8.63715E-3
+1.30375E+2	+1.94710E-2
+1.32125E+2	+1.18188E-2
+1.33875E+2	+5.17618E-3
+1.35625E+2	+4.19605E-3
+1.37375E+2	+4.28848E-3
+1.39125E+2	+4.27786E-3
+1.40875E+2	+5.67682E-3
+1.42625E+2	+6.10055E-3
+1.44375E+2	+4.28707E-3
+1.46125E+2	+3.84539E-3
+1.47875E+2	+3.64340E-3
+1.49625E+2	+3.63719E-3
+1.51375E+2	+3.58040E-3
+1.53125E+2	+4.25811E-3
+1.54875E+2	+4.25134E-3
+1.56625E+2	+3.61613E-3
+1.58375E+2	+3.58642E-3
+1.60125E+2	+3.58228E-3
+1.61875E+2	+3.58190E-3
+1.63625E+2	+5.20401E-3
+1.65375E+2	+5.71159E-3
+1.67125E+2	+3.99773E-3
+1.68875E+2	+3.65638E-3
+1.70625E+2	+3.68666E-3
+1.72375E+2	+3.28202E-3
+1.74125E+2	+7.74099E-3
