+8.75000E-1	+1.64962E-2
+2.62500E+0	+1.57549E-2
+4.37500E+0	+1.56366E-2
+6.12500E+0	+1.56661E-2
+7.87500E+0	+1.58299E-2
+9.62500E+0	+1.57681E-2
+1.13750E+1	+1.52746E-2
+1.31250E+1	+1.51286E-2
+1.48750E+1	+1.50106E-2
+1.66250E+1	+1.43966E-2
+1.83750E+1	+1.49892E-2
+2.01250E+1	+1.50140E-2
+2.18750E+1	+1.51084E-2
+2.36250E+1	+1.51629E-2
+2.53750E+1	+1.50762E-2
+2.71250E+1	+1.51243E-2
+2.88750E+1	+1.50823E-2
+3.06250E+1	+1.50326E-2
+3.23750E+1	+1.50659E-2
+3.41250E+1	+1.50491E-2
+3.58750E+1	+1.51480E-2
+3.76250E+1	+1.51342E-2
+3.93750E+1	+1.51459E-2
+4.11250E+1	+1.52096E-2
+4.28750E+1	+1.52454E-2
+4.46250E+1	+1.53020E-2
+4.63750E+1	+1.54217E-2
+4.81250E+1	+1.55370E-2
+4.98750E+1	+1.54077E-2
+5.16250E+1	+1.55469E-2
+5.33750E+1	+1.55088E-2
+5.51250E+1	+1.53988E-2
+5.68750E+1	+1.54152E-2
+5.86250E+1	+1.53452E-2
+6.03750E+1	+1.58044E-2
+6.21250E+1	+1.61111E-2
+6.38750E+1	+1.63805E-2
+6.56250E+1	+1.57666E-2
+6.73750E+1	+1.52073E-2
+6.91250E+1	+1.62330E-2
+7.08750E+1	+1.82273E-2
+7.26250E+1	+1.95588E-2
+7.43750E+1	+1.89417E-2
+7.61250E+1	+1.49352E-2
+7.78750E+1	+1.14001E-2
+7.96250E+1	+1.25458E-2
+8.13750E+1	+1.85219E-2
+8.31250E+1	+2.28993E-2
+8.48750E+1	+2.53000E-2
+8.66250E+1	+2.33918E-2
+8.83750E+1	+1.86403E-2
+9.01250E+1	+1.57949E-2
+9.18750E+1	+1.72661E-2
+9.36250E+1	+2.31199E-2
+9.53750E+1	+2.83058E-2
+9.71250E+1	+2.83039E-2
+9.88750E+1	+2.29919E-2
+1.00625E+2	+1.71094E-2
+1.02375E+2	+1.61789E-2
+1.04125E+2	+2.06995E-2
+1.05875E+2	+2.69938E-2
+1.07625E+2	+2.86432E-2
+1.09375E+2	+2.52325E-2
+1.11125E+2	+1.97756E-2
+1.12875E+2	+1.59014E-2
+1.14625E+2	+1.70868E-2
+1.16375E+2	+2.06741E-2
+1.18125E+2	+2.32177E-2
+1.19875E+2	+2.24662E-2
+1.21625E+2	+1.90989E-2
+1.23375E+2	+1.61955E-2
+1.25125E+2	+1.55264E-2
+1.26875E+2	+1.66778E-2
+1.28625E+2	+1.79504E-2
+1.30375E+2	+1.78841E-2
+1.32125E+2	+1.69598E-2
+1.33875E+2	+1.56992E-2
+1.35625E+2	+1.51435E-2
+1.37375E+2	+1.51104E-2
+1.39125E+2	+1.52168E-2
+1.40875E+2	+1.53276E-2
+1.42625E+2	+1.51395E-2
+1.44375E+2	+1.48773E-2
+1.46125E+2	+1.52823E-2
+1.47875E+2	+1.54559E-2
+1.49625E+2	+1.52838E-2
+1.51375E+2	+1.53282E-2
+1.53125E+2	+1.54806E-2
+1.54875E+2	+1.54298E-2
+1.56625E+2	+1.54368E-2
+1.58375E+2	+1.53316E-2
+1.60125E+2	+1.52954E-2
+1.61875E+2	+1.54543E-2
+1.63625E+2	+1.53829E-2
+1.65375E+2	+1.53061E-2
+1.67125E+2	+1.50638E-2
+1.68875E+2	+1.49838E-2
+1.70625E+2	+1.47900E-2
+1.72375E+2	+1.48204E-2
+1.74125E+2	+1.43007E-2
